customer_id,customer_name,date_of_birth,address,country,nationality,customer_type,account_created_date,account_age_days,risk_rating,age,watchlist_match,total_transactions,total_amount,avg_transaction_amount,max_transaction_amount,international_transactions
CUST_2575,Crystal White,1957-04-09,"4763 Powers Lane, North Benjaminland, MP 89827",Brazil,India,Individual,2016-10-30,3562,0,69,0,5.0,91413.29000000001,18282.658000000003,47082.22,4.0
CUST_2576,Thomas Silva,1976-11-28,"6635 Mann Knolls Suite 814, Martinezberg, HI 15155",USA,UAE,Individual,2023-06-28,1130,0,50,0,4.0,89203.73999999999,22300.934999999998,31124.96,3.0
CUST_2577,Danny Knox,1973-10-29,"Unit 4432 Box 6567, DPO AP 82352",France,Germany,Business,2025-12-08,236,2,53,1,4.0,53152.1,13288.025,17163.21,3.0
CUST_2578,Theodore Kerr,1993-12-25,"8940 Newman Motorway, Lake Brianfort, CT 06514",UAE,France,Individual,2017-02-25,3444,1,33,1,4.0,109024.04999999999,27256.012499999997,41760.07,4.0
CUST_2579,Eric Tucker,1974-06-27,"2671 Alexander Rapid, Wallacemouth, ND 35812",UK,France,Business,2019-07-24,2565,2,52,0,5.0,128918.85,25783.77,45010.72,5.0
CUST_2580,Crystal Morales,1976-04-03,"5900 Christopher Corner, Lake Amber, PW 53884",Germany,Brazil,Individual,2026-03-26,128,2,50,0,4.0,127274.06,31818.515,42317.53,4.0
CUST_2581,Michelle Howard,2007-04-24,"79012 Anthony Ridge Suite 183, Port Alexside, NV 73273",UK,Germany,Business,2020-05-17,2267,2,19,0,5.0,185235.44,37047.088,46667.19,5.0
CUST_2582,Nicholas Callahan,1980-05-22,"296 Roberts Coves Apt. 994, Chambersport, NY 98075",Brazil,Germany,Business,2018-02-02,3102,2,46,0,2.0,48105.54,24052.77,35854.57,2.0
CUST_2583,Michele Hall,1980-03-15,"248 Hoffman Hollow, Briggsfurt, NE 65575",India,USA,Individual,2025-10-10,295,1,46,0,5.0,82900.79000000001,16580.158000000003,41355.46,4.0
CUST_2584,Philip Martin,1983-08-26,"46427 Contreras Mountains, South Donald, GA 14155",Singapore,UAE,Individual,2018-09-08,2884,1,43,0,7.0,170639.47,24377.067142857144,43784.77,5.0
CUST_2585,Gregg Casey,1967-08-27,"25858 Sutton Inlet, New Juliemouth, TN 16626",Singapore,Germany,Individual,2022-03-26,1589,1,59,0,7.0,121556.45999999999,17365.20857142857,33275.83,5.0
CUST_2586,Melissa Roberts,2003-11-01,"8788 Jamie Prairie Apt. 528, West Vincentton, MA 07251",UAE,Canada,Business,2017-05-09,3371,1,23,0,7.0,919431.5199999999,131347.36,786369.0,6.0
CUST_2587,Melissa Vargas,1978-08-06,"739 Miller Stream, Drakefort, IL 89223",France,UK,Business,2022-12-28,1312,2,48,0,6.0,181675.78,30279.296666666665,42491.61,5.0
CUST_2588,Debra Potter,1962-04-02,"970 Richard Stravenue Apt. 145, New Tamarafort, AL 66950",UK,UAE,Business,2026-06-06,56,2,64,0,6.0,125083.33,20847.221666666668,46979.72,5.0
CUST_2589,Juan Sanchez,1982-12-31,"947 Cory Walk, Katelynstad, AK 60376",France,Germany,Individual,2022-02-07,1636,0,44,1,3.0,90951.98000000001,30317.32666666667,38348.48,2.0
CUST_2590,Heather Anderson,1992-01-10,"4091 Pollard Meadows Suite 427, Gregorychester, VI 65662",India,Singapore,Individual,2018-09-19,2873,1,34,0,5.0,139857.41,27971.482,41313.22,5.0
CUST_2591,Michelle Gomez,1951-07-14,"07515 Smith Bypass, South Cory, NC 75160",UK,Canada,Business,2023-07-03,1125,0,75,0,4.0,68718.05,17179.5125,39475.65,3.0
CUST_2592,Veronica Brown,1961-07-18,"22147 Curry Path, Michaelton, SD 06562",UAE,Germany,Business,2017-01-18,3482,1,65,0,3.0,89027.68,29675.89333333333,48776.13,3.0
CUST_2593,Kristen Klein,1960-03-16,"110 Miller Squares Suite 541, Nicoletown, AL 43832",UAE,USA,Business,2023-06-07,1151,0,66,0,5.0,108038.45,21607.69,36979.32,5.0
CUST_2594,Luis Clark,1979-11-13,"50968 Le Pine Suite 120, East Katherinechester, IN 37043",India,Brazil,Business,2022-04-17,1567,1,47,0,8.0,236543.77,29567.97125,49839.69,8.0
CUST_2595,Allen Hernandez,1961-07-28,"134 Kevin Turnpike Suite 566, Port Donaldport, IL 25412",UK,India,Business,2024-08-24,707,1,65,0,4.0,498431.4,124607.85,400266.0,4.0
CUST_2596,Brittany Mcfarland,1990-06-23,"8804 Matthew Manor, East Ronnieshire, WI 83401",Australia,UK,Individual,2020-02-18,2356,1,36,0,6.0,148812.7,24802.11666666667,39862.15,6.0
CUST_2597,Arthur Duncan,1962-04-17,"23794 Jason Hill Apt. 061, Lesliemouth, CA 29191",Germany,Germany,Individual,2017-11-15,3181,2,64,0,4.0,129502.72,32375.68,45201.49,4.0
CUST_2598,Andrea Terry,1957-03-07,"556 Collins Knolls, Steelemouth, FL 29176",Canada,France,Individual,2018-09-07,2885,0,69,0,4.0,126171.13,31542.7825,33687.55,4.0
CUST_2599,Michelle Keller,1980-04-23,"294 Edward Glens, West Andrewland, UT 62544",UK,Australia,Business,2021-09-07,1789,0,46,0,7.0,198069.89,28295.698571428573,45354.95,7.0
CUST_2600,Jeffrey Hernandez,1999-02-03,"40224 Tina Pines, Kaylafort, CT 10239",UK,UK,Individual,2025-07-16,381,1,27,0,2.0,36376.71000000001,18188.355000000003,34962.16,2.0
CUST_2601,Cheryl Skinner,2003-04-20,"275 Williams Loaf Suite 518, Roberthaven, SD 10809",UK,India,Business,2020-06-05,2248,2,23,0,2.0,59453.86,29726.93,35359.77,2.0
CUST_2602,Jason Ross,1953-06-04,"78487 Reese Fort, Charlesview, MP 69273",USA,Australia,Individual,2020-11-08,2092,1,73,0,4.0,118495.78,29623.945,44764.01,3.0
CUST_2603,Billy Walker,1990-02-21,"4418 Lisa Mountains, Longhaven, TX 92615",France,Brazil,Business,2021-01-09,2030,1,36,0,7.0,198624.6,28374.942857142858,46871.89,5.0
CUST_2604,Kevin Jones,2003-12-21,"USCGC Robinson, FPO AA 74832",India,UAE,Business,2025-01-10,568,2,23,0,11.0,343101.17,31191.015454545453,139806.0,11.0
CUST_2605,Alicia Burgess,1969-07-29,"721 Tucker Trace, East Kevinbury, MA 79537",USA,Australia,Individual,2023-01-24,1285,1,57,0,5.0,58984.600000000006,11796.920000000002,21012.77,3.0
CUST_2606,Erica Garcia,1973-07-27,"999 Charles Prairie, South Janet, IL 27697",UK,France,Individual,2017-04-30,3380,0,53,0,5.0,179340.35,35868.07,49228.96,4.0
CUST_2607,Lindsey Barrera,2006-04-13,"62498 Allison Road Suite 339, Harrisville, NC 08361",USA,India,Individual,2023-08-17,1080,2,20,0,3.0,76995.07,25665.023333333334,31534.65,3.0
CUST_2608,Isaiah Meyer,1996-03-02,"999 Shaw Park, North Amber, SC 63100",UAE,India,Individual,2024-08-12,719,1,30,0,9.0,258663.56,28740.395555555555,46045.28,8.0
CUST_2609,Susan Hicks,1947-07-12,"PSC 3634, Box 6868, APO AA 54132",Germany,Canada,Business,2017-12-10,3156,0,79,0,5.0,175125.58000000002,35025.116,41203.51,5.0
CUST_2610,Christopher Bass,2004-04-11,"716 Wilkinson Garden Apt. 996, Port Laura, NC 87816",USA,Canada,Business,2020-01-01,2404,1,22,0,5.0,98576.45000000001,19715.29,40722.51,5.0
CUST_2611,Bradley Lee,1990-05-06,"48901 Simpson Mews, Ashleybury, MD 25952",Australia,Singapore,Individual,2023-12-17,958,2,36,0,4.0,78066.76999999999,19516.692499999997,47348.03,4.0
CUST_2612,Tammy Barber,1950-08-23,"Unit 1792 Box 8592, DPO AA 78072",Singapore,India,Business,2022-05-03,1551,1,76,0,11.0,240914.75,21901.340909090908,37285.97,10.0
CUST_2613,Kent Mora,1951-12-01,"79319 Palmer Fields Apt. 730, Mayerland, WI 30519",UK,UK,Business,2019-01-23,2747,0,75,0,3.0,111834.6,37278.200000000004,42241.01,3.0
CUST_2614,Mark Hall,1960-09-24,"207 Christopher Inlet Apt. 196, Armstrongchester, NC 22413",Canada,France,Business,2023-07-17,1111,0,66,0,7.0,775255.91,110750.8442857143,642002.0,6.0
CUST_2615,Donald Jackson,2005-08-20,"2727 Johnson Knoll, Charlesfort, AS 50266",India,UAE,Individual,2023-05-16,1173,0,21,0,5.0,153588.47,30717.694,44168.01,4.0
CUST_2616,Jeremiah Mcbride,1980-02-06,"6047 Jackson Plain, North William, GU 86541",USA,Canada,Individual,2025-09-29,306,1,46,0,6.0,191220.42,31870.070000000003,47091.87,4.0
CUST_2617,Kenneth Wilson,2002-11-13,"0832 Brooke Locks Suite 660, Port Christinaside, NM 20587",India,UAE,Individual,2026-07-20,12,0,24,0,10.0,263514.3,26351.43,47980.09,9.0
CUST_2618,Emily Hardy,1974-02-05,"0565 Brown Pass, East Christian, AZ 29380",USA,Australia,Business,2017-12-12,3154,2,52,0,2.0,24746.03,12373.015,15318.15,2.0
CUST_2619,William Huber III,1962-08-17,"3926 Mccormick Trail Apt. 818, West Alexis, NJ 03208",India,USA,Business,2023-11-02,1003,2,64,0,7.0,132111.82,18873.117142857143,45798.93,7.0
CUST_2620,Mary Wood,1983-09-01,"25606 Roth Villages, Jasonfurt, OR 74024",Australia,Brazil,Individual,2023-12-13,962,2,43,0,7.0,886168.11,126595.44428571429,724956.0,7.0
CUST_2621,Paula Gonzalez,1998-05-02,"677 Hopkins Cape, Kristinborough, NV 01526",UK,India,Business,2024-08-03,728,0,28,0,5.0,121395.31,24279.061999999998,45909.91,5.0
CUST_2622,Jorge Romero,2004-12-07,"4624 Stephanie Falls Apt. 618, Port Patrick, AS 55129",Singapore,Singapore,Individual,2017-12-29,3137,0,22,0,9.0,233287.34,25920.815555555557,49279.37,9.0
CUST_2623,Stephen Brooks,2006-06-30,"40928 Justin Corners Suite 720, Jerryton, HI 17676",Singapore,UK,Individual,2022-04-01,1583,2,20,0,2.0,18120.37,9060.185,13718.38,1.0
CUST_2624,Sheri Hall,1980-02-19,"43859 Patrick Stream Suite 648, Lake Nicholasburgh, ID 81886",USA,France,Individual,2020-03-06,2339,1,46,0,3.0,85905.65,28635.216666666664,44440.95,3.0
CUST_2625,Laura Ramirez,1982-06-19,"880 Brown Dale, Kimberlyview, MO 66540",India,Germany,Business,2020-08-26,2166,0,44,0,4.0,96246.14,24061.535,46474.89,3.0
CUST_2626,Shawn Kelly,1948-03-10,"461 Jackson Grove, Fletchershire, PA 38114",UK,India,Business,2025-03-25,494,2,78,0,6.0,148721.72,24786.953333333335,38058.26,5.0
CUST_2627,Daniel Gonzalez,1979-01-13,"4820 Erica Estate Apt. 006, Port Rebecca, KY 39976",France,India,Business,2017-03-17,3424,2,47,0,6.0,131517.16,21919.52666666667,49246.73,5.0
CUST_2628,Yesenia Mitchell,1980-04-29,"649 Anderson View, Heatherborough, OR 46055",Germany,UAE,Individual,2020-06-07,2246,1,46,0,10.0,153561.79,15356.179,45441.71,9.0
CUST_2629,Mark Guerrero,1963-03-29,"USNS Walters, FPO AE 31446",France,UK,Individual,2024-03-06,878,1,63,0,5.0,180924.57,36184.914000000004,48166.19,5.0
CUST_2630,Joseph Taylor,1962-06-29,"5531 Kathy Walks, Patriciaburgh, ND 17163",Germany,Canada,Individual,2021-05-28,1891,2,64,0,4.0,63544.51,15886.1275,19212.04,4.0
CUST_2631,Michael Johnson,1999-01-11,"5007 Tamara Coves Apt. 631, South Erika, WA 17383",UAE,Canada,Individual,2020-03-12,2333,0,27,0,5.0,57136.43,11427.286,32836.89,4.0
CUST_2632,Julie Jimenez,2006-01-26,"PSC 4040, Box 3679, APO AE 91257",USA,India,Individual,2025-11-25,249,1,20,0,4.0,118109.07,29527.2675,42585.49,4.0
CUST_2633,Spencer Torres,1955-05-02,"5180 Carol Pines Suite 741, Valenciamouth, MD 08701",Germany,USA,Business,2025-10-21,284,0,71,0,1.0,19982.23,19982.23,19982.23,1.0
CUST_2634,Eric Glass,1970-04-26,"811 Julie Ville, Emilyside, NH 40034",Canada,Australia,Business,2024-09-13,687,0,56,0,4.0,104425.33,26106.3325,38452.03,3.0
CUST_2635,Mary Mooney,1998-07-14,"737 Austin Court Suite 823, Lake Danielle, MD 94554",Canada,USA,Business,2021-07-18,1840,1,28,0,4.0,89342.51,22335.6275,49662.74,3.0
CUST_2636,Thomas Terry,1988-05-21,"97036 Young Villages, Lake Brittneyton, MA 97298",Canada,Singapore,Individual,2024-08-13,718,1,38,0,2.0,70728.18,35364.09,42996.29,2.0
CUST_2637,Mark Owens,1994-11-26,"7449 Stacey Drive Apt. 681, East Michael, GU 03477",Canada,Germany,Individual,2022-11-10,1360,1,32,0,8.0,208325.85,26040.73125,44374.19,7.0
CUST_2638,Charles Suarez,1991-01-08,"6301 Gloria Lake, North Christon, PW 07562",Singapore,UK,Individual,2019-06-13,2606,1,35,0,4.0,81983.24,20495.81,46586.06,4.0
CUST_2639,Lindsey Stevenson,1979-09-26,"457 Miller Track Apt. 507, Montgomeryland, NV 45360",Singapore,Singapore,Business,2020-05-23,2261,2,47,0,5.0,291285.18,58257.036,185606.0,5.0
CUST_2640,Lisa Mccoy,1951-02-17,"77324 Alyssa Underpass Suite 864, Matthewhaven, OK 87529",Australia,UAE,Business,2025-10-28,277,0,75,0,5.0,80670.63,16134.126,27607.4,5.0
CUST_2641,Kelsey Clark,1985-06-26,"39430 Jesse Spurs Suite 374, Oliverfort, DE 51980",Germany,Germany,Individual,2023-12-04,971,2,41,1,8.0,956173.59,119521.69875,821150.0,8.0
CUST_2642,Amber Woods,1964-11-05,"2200 Jason Green Apt. 705, Port Ryanstad, NE 04812",UK,USA,Business,2025-07-24,373,1,62,0,6.0,75859.6,12643.266666666668,29666.01,6.0
CUST_2643,Michelle Hinton DDS,1995-09-14,"PSC 4571, Box 3393, APO AA 48721",Brazil,UK,Business,2025-04-16,472,2,31,0,3.0,115364.09,38454.69666666666,44058.45,2.0
CUST_2644,Catherine Morris,2000-01-13,"9318 Evans Shore Apt. 904, New Jeremy, CA 50256",Canada,UAE,Business,2021-06-21,1867,1,26,0,6.0,151034.76,25172.460000000003,38422.03,6.0
CUST_2645,Kathy Bryant,2008-04-17,"27269 Martin Ridges, Smithborough, DC 37183",UK,France,Business,2025-12-22,222,0,18,0,3.0,80134.45999999999,26711.486666666664,46520.13,3.0
CUST_2646,Jordan Booth,1962-04-24,"036 Roberts Meadow Apt. 633, New Brianland, FM 02994",USA,India,Business,2025-04-20,468,2,64,0,6.0,150231.73,25038.62166666667,44228.22,6.0
CUST_2647,George Mcdowell PhD,1979-08-09,"USCGC Logan, FPO AA 61609",USA,Canada,Individual,2024-09-06,694,1,47,0,1.0,20465.64,20465.64,20465.64,1.0
CUST_2648,Kimberly Kline,1960-07-09,"5403 Mark Tunnel Suite 424, Benjaminfort, FM 36632",Australia,UAE,Individual,2020-01-20,2385,1,66,0,5.0,159188.13,31837.626,48223.86,5.0
CUST_2649,Casey Marshall,1962-03-28,"140 Morris Gateway Suite 751, West Kelly, MP 28257",USA,Canada,Individual,2017-01-18,3482,1,64,0,6.0,182997.43,30499.571666666667,47203.71,6.0
CUST_2650,Lori Martin,2002-12-03,"3756 Thomas Crossroad Apt. 760, Port Gary, ME 84111",Australia,Australia,Business,2025-10-04,301,2,24,0,3.0,92766.3,30922.100000000002,36484.77,2.0
CUST_2651,Adam Garza,1954-10-23,"320 Brock Motorway Suite 589, Brittanyhaven, PW 82188",Singapore,UK,Business,2020-12-31,2039,1,72,0,3.0,41867.83,13955.943333333335,33347.37,3.0
CUST_2652,Michael Green,2007-06-12,"540 Ethan Port, Susanmouth, AL 13689",UAE,India,Business,2016-10-16,3576,2,19,0,9.0,388605.52,43178.391111111116,207223.0,8.0
CUST_2653,Mary Gould,1995-08-20,"32659 Bonilla Underpass, Tracychester, UT 73234",France,Germany,Business,2022-10-27,1374,0,31,0,3.0,88979.64,29659.88,45906.52,3.0
CUST_2654,Richard Patterson,1970-07-02,"795 Dean Mission Apt. 569, Lake Kevinburgh, GU 02126",France,UK,Individual,2021-04-10,1939,0,56,0,7.0,142803.77,20400.53857142857,40403.48,6.0
CUST_2655,George Murray,1951-01-26,"64911 Michael Pines Apt. 672, Alvarezburgh, VA 66407",USA,France,Individual,2017-12-21,3145,0,75,0,3.0,68416.87,22805.623333333333,33728.63,2.0
CUST_2656,Glenn Snyder,1957-04-19,"566 Caitlin Village, South Danachester, TX 76052",Canada,France,Individual,2026-01-30,183,2,69,1,4.0,131220.02000000002,32805.005000000005,47550.51,3.0
CUST_2657,Mckenzie Waters,1990-12-23,"3984 Rodney Track, New Jasmine, VI 22650",Singapore,Australia,Individual,2026-06-20,42,2,36,0,2.0,4209.49,2104.745,3077.43,1.0
CUST_2658,Joseph Palmer,1965-09-24,"08581 Vincent Orchard, Moorehaven, FM 77743",UAE,Australia,Business,2020-11-03,2097,1,61,0,5.0,95599.47,19119.894,28321.31,4.0
CUST_2659,Susan Armstrong,1969-09-10,"Unit 2060 Box 6676, DPO AP 34320",Canada,Brazil,Individual,2021-03-07,1973,2,57,0,5.0,895052.8500000001,179010.57,789545.0,5.0
CUST_2660,Oscar Martinez,1977-12-03,"13741 Johnson Path Apt. 315, Kimport, NJ 52266",Germany,USA,Business,2019-12-05,2431,1,49,0,6.0,151245.56,25207.593333333334,46782.89,5.0
CUST_2661,Brenda Benjamin,1972-04-16,"9465 Martin Plaza, Stoutfort, ND 42146",India,Brazil,Business,2024-05-13,810,1,54,0,4.0,87904.67,21976.1675,44290.11,4.0
CUST_2662,Robert Hoffman,1973-12-07,"6491 Nicole Streets, Powellside, NM 21717",France,India,Business,2021-07-22,1836,1,53,0,4.0,93043.48,23260.87,49953.84,4.0
CUST_2663,Jacob Nguyen,1967-01-25,"316 Taylor Skyway Suite 954, Ramseyton, PW 37008",Australia,India,Individual,2020-02-01,2373,0,59,0,4.0,121428.97,30357.2425,44037.38,4.0
CUST_2664,Zachary Clark,1949-07-21,"22479 Rivera Track, Garrettville, CT 96211",USA,UK,Business,2019-08-01,2557,2,77,0,1.0,48704.62,48704.62,48704.62,1.0
CUST_2665,Kristen Walker,1960-05-27,"9237 Welch Lock, Amandaburgh, MP 89058",Singapore,Singapore,Individual,2019-11-15,2451,1,66,0,4.0,78405.63,19601.4075,42099.62,4.0
CUST_2666,Crystal Harvey,1950-03-07,"780 Anderson Ridges Apt. 937, West Alyssaborough, MI 05165",Germany,Canada,Business,2017-09-25,3232,1,76,0,3.0,104693.75,34897.916666666664,48292.48,3.0
CUST_2667,Nathaniel Burns,1997-10-15,"17371 Schroeder Spurs Apt. 337, Andersonfurt, OK 39329",Brazil,Brazil,Business,2020-03-23,2322,1,29,1,6.0,132495.74,22082.623333333333,41437.0,6.0
CUST_2668,Shane Mooney,1952-10-22,"008 Little Fields, Millerburgh, CO 75798",India,UK,Individual,2018-09-07,2885,2,74,0,8.0,198865.6,24858.2,48584.82,7.0
CUST_2669,Joshua Pierce,1976-09-02,"9492 Andrew Underpass, East Dustin, IA 94489",UK,Canada,Individual,2020-06-20,2233,2,50,0,6.0,222747.32,37124.55333333334,49145.21,6.0
CUST_2670,Danielle Wheeler,1971-01-18,"8943 Amy Fields, West Taylorport, NJ 42427",Australia,UK,Business,2025-10-23,282,2,55,0,8.0,1181920.07,147740.00875,984081.0,8.0
CUST_2671,Phyllis Coleman MD,1973-12-05,"2323 Felicia Streets, Martinezside, AK 84137",Australia,Canada,Business,2018-10-06,2856,0,53,1,5.0,148932.58,29786.515999999996,44965.78,5.0
CUST_2672,Lisa Santos,1992-02-15,"79649 Wheeler Wall, North Bradley, WA 51518",Australia,Brazil,Individual,2017-01-26,3474,2,34,0,6.0,120294.48,20049.079999999998,46792.53,6.0
CUST_2673,Jeffrey Campbell,1994-11-03,"892 Mark Springs, New Kimberly, NJ 32404",Singapore,UK,Business,2021-09-05,1791,0,32,0,7.0,189230.21,27032.88714285714,39444.03,7.0
CUST_2674,Adrienne Arias,1993-08-24,"2125 Morris Forge Suite 043, New Veronicastad, HI 90304",Germany,Singapore,Business,2024-10-13,657,2,33,0,4.0,152742.6,38185.65,44228.73,4.0
CUST_2675,Francisco Duarte,2004-11-19,"USCGC Butler, FPO AE 01132",India,India,Business,2022-01-04,1670,2,22,0,8.0,196872.24,24609.03,41330.56,8.0
CUST_2676,Kathleen Davies,1985-05-11,"4423 David Isle Suite 441, West Jennifer, NH 28095",Canada,Singapore,Business,2018-12-02,2799,2,41,0,2.0,73089.55,36544.775,48749.86,2.0
CUST_2677,Joshua Gutierrez,1954-08-02,"67732 Sandoval Haven, Port Margaretberg, LA 65024",Singapore,UAE,Individual,2017-06-14,3335,1,72,0,4.0,84534.89,21133.7225,44848.13,3.0
CUST_2678,Scott Maddox,1949-06-29,"137 Kelly Fort, Port Carolyn, NH 13149",Brazil,UAE,Individual,2018-11-12,2819,1,77,0,5.0,103718.74,20743.748,40856.41,4.0
CUST_2679,David Lawrence,1961-12-01,"987 Goodman Loop Apt. 415, Wrightberg, MP 69913",USA,France,Individual,2021-08-12,1815,2,65,0,6.0,158778.84,26463.14,38494.3,5.0
CUST_2680,Randall Reese Jr.,2007-02-20,"12020 Nielsen Parkway, North Kennethmouth, WA 79982",USA,UK,Individual,2017-12-12,3154,2,19,0,2.0,51878.79,25939.395,43017.39,2.0
CUST_2681,Laura Pearson,1966-05-29,"50513 Morrow View, Vancebury, WI 67421",Australia,UK,Individual,2018-05-04,3011,2,60,0,2.0,64645.9,32322.95,41509.58,2.0
CUST_2682,Pamela Garcia,1956-12-20,"473 Walls Points Suite 553, West Brianmouth, NV 17106",India,Germany,Business,2022-10-10,1391,1,70,0,8.0,228285.35,28535.66875,48563.25,7.0
CUST_2683,Max Mann,1946-05-11,"971 Rice Port, South Ericchester, MO 52713",Brazil,France,Business,2018-04-20,3025,2,80,0,5.0,88697.69,17739.538,43895.52,5.0
CUST_2684,Michael Fry,1974-08-26,"2529 Bautista Vista, Perryland, MT 36199",Canada,UK,Individual,2024-08-24,707,0,52,0,3.0,28730.11,9576.703333333333,18113.37,3.0
CUST_2685,Kathryn Best,2007-04-03,"45377 Miller Harbors Apt. 709, Sarahshire, NV 78522",France,Brazil,Business,2025-02-06,541,1,19,0,6.0,129619.18,21603.196666666667,43446.35,6.0
CUST_2686,Robert Lowe,1987-01-21,"65793 Catherine Squares, Jonesport, MP 77989",Australia,India,Individual,2019-04-06,2674,1,39,0,3.0,63141.090000000004,21047.030000000002,46140.23,3.0
CUST_2687,Javier Singh,1956-09-30,"10487 Rebecca Club Suite 837, Claudiabury, GU 72531",France,Singapore,Individual,2025-12-15,229,1,70,0,4.0,83721.94,20930.485,35588.54,4.0
CUST_2688,Megan Miles,1979-07-22,"5878 Everett Coves, South Alexfurt, MS 02405",India,UK,Individual,2024-03-03,881,2,47,0,4.0,125629.66,31407.415,47448.29,3.0
CUST_2689,Charlotte Brewer,1952-09-14,"1272 Burns Ports, Johnsonside, MA 49902",Brazil,UAE,Individual,2021-04-20,1929,0,74,0,2.0,28564.329999999998,14282.164999999999,24951.05,1.0
CUST_2690,Tara Rowland,1975-05-11,"9574 Jeffrey Neck, Williamsmouth, UT 92055",USA,France,Business,2023-02-14,1264,2,51,0,7.0,195777.94,27968.277142857143,49446.91,5.0
CUST_2691,Austin Moore,1954-10-14,"04194 Edwards Hollow, East Jasonville, WI 60531",India,Brazil,Individual,2022-11-05,1365,0,72,0,5.0,148111.64,29622.328,45698.72,4.0
CUST_2692,Kevin Cooley,1960-12-07,"USCGC Mitchell, FPO AE 56251",India,Canada,Individual,2017-09-17,3240,2,66,0,5.0,774262.47,154852.494,720182.0,5.0
CUST_2693,Natalie Banks,1988-04-16,"619 Crystal Spur Suite 529, Zacharyville, DE 04121",UK,UK,Individual,2023-04-01,1218,1,38,0,3.0,72013.61,24004.536666666667,44415.16,2.0
CUST_2694,Holly Serrano,1965-07-07,"99898 Vance Shores, Mckeefurt, FM 68298",UAE,UK,Business,2021-05-10,1909,2,61,0,5.0,117805.42,23561.084,40057.69,4.0
CUST_2695,Brian Williams,1995-08-12,"7852 Williams Mountain, Jeffreyland, FM 50067",Australia,India,Business,2023-01-17,1292,2,31,0,3.0,19393.14,6464.38,15070.0,2.0
CUST_2696,Jacob Howard,1990-04-21,"704 Thomas Lodge Apt. 140, East Sarahland, NE 86429",France,UAE,Individual,2019-05-08,2642,2,36,0,5.0,124913.5,24982.7,46345.94,4.0
CUST_2697,Mary Davenport,1996-08-15,"2050 Lawson Center Apt. 873, East Jorgehaven, VT 79558",USA,France,Individual,2021-12-23,1682,1,30,0,4.0,117142.56,29285.64,46622.63,3.0
CUST_2698,Lindsay Calderon,2005-07-14,"698 Bobby Drive Suite 649, Carlosbury, AS 68323",Germany,UAE,Individual,2017-10-05,3222,0,21,0,6.0,809458.84,134909.80666666667,654262.0,6.0
CUST_2699,Holly Evans,1979-02-17,"206 Lauren Cape, South Elizabethberg, SC 89309",India,UAE,Individual,2026-02-23,159,1,47,0,6.0,1017571.97,169595.32833333334,693809.0,6.0
CUST_2700,Jacob Chung,2005-09-17,"6818 Cynthia Mountains Suite 891, Port Troy, PA 90223",Australia,UK,Individual,2022-05-17,1537,2,21,0,6.0,158638.05,26439.675,46799.44,6.0
CUST_2701,Nicholas Torres,1999-12-17,"38503 Amanda Lock Suite 716, North Catherineside, VI 46811",USA,Singapore,Individual,2026-04-09,114,0,27,0,4.0,70825.35,17706.3375,31794.73,2.0
CUST_2702,Wendy Wallace,1967-07-12,"Unit 5468 Box 5267, DPO AE 03601",India,Australia,Individual,2021-03-09,1971,1,59,0,2.0,1802.1,901.05,1419.75,2.0
CUST_2703,Kevin Murphy,1962-06-08,"523 Rivas Port, Kelseystad, TN 92039",India,Singapore,Business,2020-04-24,2290,2,64,1,2.0,59328.78999999999,29664.394999999997,31840.87,2.0
CUST_2704,Sierra Rios,1970-10-30,"103 Allison Dale Suite 348, Danielberg, LA 69865",Germany,USA,Business,2022-01-19,1655,0,56,0,4.0,328763.05,82190.7625,287994.0,4.0
CUST_2705,Robert Santana,1997-05-16,"3824 Whitney Run, Rodriguezville, NJ 24781",UK,Singapore,Business,2023-03-02,1248,1,29,0,6.0,173426.57,28904.428333333333,45893.03,6.0
CUST_2706,Lisa Cooper,1951-06-16,"915 Craig Way, Myerston, HI 47167",Germany,UK,Business,2026-03-23,131,2,75,0,2.0,65034.58,32517.29,45464.21,2.0
CUST_2707,Jennifer Dillon,1994-07-13,"9340 Williams Prairie Apt. 697, Jonesview, MA 31119",Singapore,USA,Individual,2022-03-03,1612,2,32,0,2.0,30627.89,15313.945,28091.8,2.0
CUST_2708,Wanda Hernandez,1968-12-08,"326 Karen Cove Apt. 493, North Sara, MH 76615",Australia,France,Business,2019-01-26,2744,2,58,0,5.0,115140.89,23028.178,45363.94,4.0
CUST_2709,Cody Gray,2007-11-02,"2289 Smith Mill, Thorntonside, WV 21021",Brazil,UK,Business,2026-07-11,21,1,19,0,7.0,176721.87,25245.981428571427,37871.81,7.0
CUST_2710,Andrea Fox,1965-12-17,"26352 William Brooks Apt. 368, West Jessicaberg, NE 23110",UK,Canada,Business,2025-08-19,347,1,61,0,5.0,121262.24,24252.448,43328.55,4.0
CUST_2711,Tiffany Mccullough,1992-06-29,"4286 Pena Union, Lindseyton, TN 69253",France,France,Individual,2021-11-24,1711,2,34,0,5.0,125787.79,25157.557999999997,41402.21,5.0
CUST_2712,Patrick Davis,1971-12-15,"406 Rachael Cove, North Mitchellland, CA 77683",Brazil,USA,Individual,2024-03-16,868,1,55,0,3.0,58537.34,19512.446666666667,34381.85,3.0
CUST_2713,Charles Munoz,1971-03-27,"USCGC Dalton, FPO AE 64371",Germany,Brazil,Individual,2016-12-05,3526,0,55,0,4.0,101871.01,25467.7525,30164.67,4.0
